player_id,name,team,pos,toi_all,toi5,toi_pp,toi_sh,ev_off,ev_def,pp,sh,penalties,finishing,gar,war,off,def,pp_off,sh_def,goals,ixg,pen_drawn,pen_taken,kind,xg_faced,ga,gsax
8485366,Matthew Schaefer,NYI,D,2032.3167,1491.9667,254.5167,85.9333,4.6259,0.5163,-0.1168,-0.5127,4.0231,7.4161,15.952,2.6107,0.1641,-0.0023,-0.0278,0.3416,23.0,16.6776,38.0,19.0,skater,,,
8475754,Brock Nelson,COL,F,1593.9333,1078.4667,257.3333,138.9333,3.987,1.8178,0.5056,0.9557,0.2957,8.3327,15.8946,2.6013,0.1857,-0.1112,0.1036,-0.3912,31.0,25.8942,19.0,18.0,skater,,,
8476460,Mark Scheifele,WPG,F,1764.1167,1365.5167,253.3167,23.6167,3.8624,-3.7388,1.3958,0.0454,1.9753,12.2198,15.76,2.5793,0.1336,0.1542,0.3163,-0.0937,33.0,24.3516,27.0,14.0,skater,,,
8477951,Nick Schmaltz,UTA,F,1618.7833,1160.0167,250.7333,118.2333,1.3889,2.251,1.2252,0.0303,1.1296,9.6833,15.7083,2.5708,0.0358,-0.1265,0.2789,0.0062,33.0,26.5939,21.0,14.0,skater,,,
8478864,Kirill Kaprizov,MIN,F,1727.45,1291.9,287.3167,0.3667,5.3328,0.4807,1.4856,0.0002,0.7246,7.6653,15.6891,2.5677,0.2116,-0.0324,0.2959,-0.0096,39.0,34.8319,18.0,14.0,skater,,,
8477511,Anthony Mantha,PIT,F,1234.25,989.9667,176.5667,0.4667,0.6366,-2.4215,-0.5125,0.0001,-0.0169,17.6936,15.3795,2.517,0.0025,0.1367,-0.1885,0.0087,32.0,16.8051,19.0,20.0,skater,,,
8481604,Pavel Dorofeyev,VGK,F,1443.5667,1089.5,266.5833,0.3333,0.5937,1.4609,2.9265,0.0002,-0.4119,10.643,15.2123,2.4896,-0.0034,-0.0905,0.6443,-0.0077,37.0,29.2795,8.0,12.0,skater,,,
8480208,Drake Batherson,OTT,F,1372.3667,1034.05,241.5,0.7833,1.6236,0.8418,1.9016,0.0002,0.8282,9.9753,15.1706,2.4828,0.0581,-0.0589,0.4581,0.0097,33.0,25.8031,20.0,15.0,skater,,,
8481557,Matt Boldy,MIN,F,1564.0333,1033.2167,269.15,125.1833,1.7732,-0.5188,0.49,0.2819,1.5399,11.3333,14.8994,2.4384,0.0669,0.0201,0.0949,-0.1136,37.0,28.8331,25.0,15.0,skater,,,
8478403,Jack Eichel,VGK,F,1569.2,1076.1833,250.6667,91.05,6.4666,0.7961,1.651,0.1746,1.8175,3.87,14.7758,2.4182,0.3245,-0.0545,0.3809,-0.0935,27.0,26.3068,20.0,8.0,skater,,,
8474564,Steven Stamkos,NSH,F,1462.6667,1088.5333,245.55,2.1167,3.0953,0.1052,0.3191,-0.0003,-0.8257,11.9934,14.6871,2.4037,0.1345,-0.0159,0.0637,0.0298,36.0,26.9677,17.0,24.0,skater,,,
8482699,Dylan Guenther,UTA,F,1375.6667,1019.9833,248.0167,21.1833,2.8474,-1.6086,1.1884,0.0024,-0.4186,12.3472,14.3581,2.3498,0.1314,0.0846,0.2732,0.0149,40.0,30.4379,10.0,14.0,skater,,,
8480803,Evan Bouchard,EDM,D,2026.5,1453.55,281.35,142.05,7.2585,0.8854,2.9247,-0.25,1.6635,1.7259,14.2079,2.3253,0.2777,-0.0181,0.6235,0.0893,20.0,19.3647,17.0,15.0,skater,,,
8476459,Mika Zibanejad,NYR,F,1693.5167,1168.1167,249.9667,143.3833,0.1475,0.2385,1.4571,0.5538,0.4441,11.2036,14.0446,2.2985,-0.0285,-0.0223,0.3354,-0.2102,33.0,25.2249,9.0,7.0,skater,,,
8482105,Jake Sanderson,OTT,D,1664.8667,1137.35,207.7833,187.7,3.5664,2.791,-0.3304,1.3488,1.9704,4.6079,13.9541,2.2837,0.1662,-0.1288,-0.0956,-0.4475,14.0,10.2881,10.0,4.0,skater,,,
8484153,Leo Carlsson,ANA,F,1348.75,939.8333,220.8167,60.7833,3.8357,-0.5133,1.7571,-0.0615,1.9344,6.8844,13.8368,2.2645,0.2088,0.0227,0.4631,0.0823,29.0,24.8461,23.0,10.0,skater,,,
8477940,Nikolaj Ehlers,CAR,F,1361.6167,1038.1333,216.6833,0.9,2.8093,1.22,-0.3041,0.0002,1.3814,8.7075,13.8142,2.2608,0.1263,-0.0806,-0.0985,0.0103,25.0,19.0491,16.0,7.0,skater,,,
8475913,Mark Stone,VGK,F,1152.9,802.1,190.5333,68.3333,2.0858,1.8078,2.3528,-0.0105,1.915,5.6389,13.7899,2.2569,0.12,-0.1453,0.7266,0.0307,26.0,22.6951,16.0,3.0,skater,,,
8477949,Alex Tuch,BUF,F,1522.95,1066.2833,124.2667,178.45,2.903,-0.2843,-0.3606,-0.204,-0.5427,12.2769,13.7883,2.2566,0.1273,0.0059,-0.1884,0.0901,32.0,22.8063,17.0,22.0,skater,,,
8483445,Cutter Gauthier,ANA,F,1311.25,990.2,198.8167,23.6167,1.5606,-1.9173,-0.0612,0.0391,0.545,13.5042,13.6704,2.2373,0.0585,0.1061,-0.0328,-0.0779,38.0,27.1504,17.0,14.0,skater,,,
8481533,Trevor Zegras,PHI,F,1518.5667,1161.95,221.7667,2.3167,6.3088,-0.122,1.1033,-0.0003,-0.5431,6.8575,13.6042,2.2265,0.2897,-0.0038,0.2842,0.0291,26.0,22.2168,21.0,26.0,skater,,,
8483457,Lane Hutson,MTL,D,1951.0,1492.2333,258.0167,38.8333,8.5449,2.1327,0.6176,-0.0196,1.889,0.3872,13.5517,2.2179,0.3217,-0.0673,0.1434,0.014,11.0,11.6628,21.0,17.0,skater,,,
8481542,Moritz Seider,DET,D,2110.5333,1566.8667,248.9167,124.7,3.7108,7.0446,0.9206,-0.135,0.6125,1.2234,13.3769,2.1893,0.1202,-0.2513,0.2217,0.0486,10.0,9.9125,21.0,27.0,skater,,,
8478550,Artemi Panarin,LAK,F,1626.1167,1249.95,252.9333,0.2167,3.7869,0.2677,2.1661,0.0001,1.1303,5.8788,13.2299,2.1652,0.1457,-0.0229,0.4995,-0.0058,25.0,22.4132,17.0,10.0,skater,,,
8482122,Brock Faber,MIN,D,1974.2,1587.75,84.7333,178.0,3.9391,1.9148,-0.5695,0.2746,0.7964,6.8536,13.2089,2.1618,0.1269,-0.0539,-0.4035,-0.1089,15.0,9.2088,9.0,13.0,skater,,,
8471675,Sidney Crosby,PIT,F,1310.6167,997.4,199.6,2.2,1.438,-1.3406,1.0098,0.0019,-0.0093,11.9763,13.0761,2.14,0.0504,0.0706,0.2892,-0.0294,28.0,18.677,16.0,17.0,skater,,,
8479542,Brandon Hagel,TBL,F,1407.25,983.9833,148.5333,153.5167,8.1828,-0.4917,0.2414,0.0172,1.2473,3.7854,12.9824,2.1247,0.4629,0.0199,0.0832,0.0148,29.0,28.0636,33.0,25.0,skater,,,
8482078,Lucas Raymond,DET,F,1509.3,1114.6333,246.3167,17.2167,3.0752,-1.312,1.5963,0.0865,2.2273,7.2883,12.9618,2.1213,0.1295,0.0605,0.3745,-0.28,24.0,19.7673,26.0,11.0,skater,,,
8479407,Jesper Bratt,NJD,F,1560.9667,1119.4833,225.2167,62.1333,6.7792,-0.8932,2.4089,0.4479,1.2624,2.6551,12.6603,2.072,0.3273,0.0378,0.6274,-0.4109,21.0,21.5051,14.0,6.0,skater,,,
8479420,Tage Thompson,BUF,F,1575.5333,1162.2,270.55,3.95,2.2039,-1.1037,0.5388,0.0047,1.6796,9.3044,12.6276,2.0666,0.0777,0.0469,0.1052,-0.0494,37.0,30.8853,25.0,14.0,skater,,,
8479337,Alex DeBrincat,DET,F,1518.5333,1135.3833,256.3167,2.75,5.3688,0.1624,2.7639,0.0021,0.8426,3.456,12.5957,2.0614,0.2476,-0.0187,0.6327,-0.0237,37.0,36.6182,13.0,8.0,skater,,,
8478178,Darren Raddysh,TBL,D,1656.5,1224.2667,257.85,56.75,2.5444,1.1989,1.2245,0.0899,-0.8067,8.1213,12.3724,2.0249,0.1028,-0.0403,0.2847,-0.1114,22.0,14.7702,9.0,23.0,skater,,,
8480014,Gabriel Vilardi,WPG,F,1536.65,1214.6,246.4333,1.5167,3.8085,-2.917,0.9673,0.0011,2.9228,7.5581,12.3408,2.0197,0.1521,0.134,0.2212,-0.0212,29.0,24.5528,31.0,11.0,skater,,,
8473419,Brad Marchand,FLA,F,922.2167,615.2333,188.9167,52.0167,2.3833,-2.4509,1.0198,0.3775,0.7838,9.6806,11.7941,1.9302,0.1964,0.2289,0.3096,-0.4139,24.0,16.1865,24.0,19.0,skater,,,
8478398,Kyle Connor,WPG,F,1763.5167,1316.8,248.6167,84.4667,2.1791,-2.1866,1.5137,-0.0225,1.421,8.6228,11.5275,1.8866,0.0632,0.0896,0.351,0.0375,35.0,29.9474,17.0,8.0,skater,,,
8477939,William Nylander,TOR,F,1262.0333,963.6167,174.3333,4.75,2.2457,-3.3251,-0.4972,0.0019,0.4016,12.6931,11.52,1.8854,0.1038,0.197,-0.1854,-0.0021,27.0,16.8619,10.0,8.0,skater,,,
8480448,Parker Kelly,COL,F,1041.6167,845.5833,3.9833,171.0667,0.3923,1.806,-0.0022,-1.5161,0.5184,10.2925,11.4908,1.8806,-0.0082,-0.1382,-0.048,0.5533,20.0,11.8162,18.0,15.0,skater,,,
8479323,Adam Fox,NYR,D,1301.35,1008.75,172.4667,39.4167,3.8405,3.1815,1.3027,0.0196,0.4746,2.514,11.3329,1.8547,0.2065,-0.1708,0.453,-0.0462,7.0,5.1863,7.0,10.0,skater,,,
8484258,Sam Malinski,COL,D,1446.8667,1314.15,19.6167,60.0833,5.3295,4.5504,-0.0523,-0.0469,0.0199,1.3036,11.1041,1.8173,0.2214,-0.1893,-0.1601,0.0305,8.0,7.4751,4.0,11.0,skater,,,
8483485,Denton Mateychuk,CBJ,D,1438.9167,1222.3667,39.1167,114.5167,2.3604,-0.1937,0.0078,-0.3962,1.6772,7.5566,11.0121,1.8022,0.094,0.028,0.0117,0.1912,13.0,6.2178,9.0,4.0,skater,,,
8477404,Jake Guentzel,TBL,F,1639.9167,1104.4,315.4333,106.4667,2.5162,-0.8679,2.1724,-0.3526,1.1317,6.2115,10.8112,1.7694,0.1006,0.0371,0.3989,0.2203,35.0,32.1084,26.0,19.0,skater,,,
8477964,Ivan Barbashev,VGK,F,1331.8333,1207.25,69.1167,0.5667,3.5186,-0.8732,-0.1695,0.0003,1.6556,6.612,10.7438,1.7583,0.1388,0.0333,-0.1615,-0.0131,22.0,18.0842,18.0,7.0,skater,,,
8482116,Tim Stützle,OTT,F,1621.75,1080.0333,264.2333,148.2667,2.945,-2.0727,0.763,0.3618,2.6541,6.0726,10.7238,1.755,0.1275,0.1051,0.1589,-0.1248,30.0,27.2106,36.0,18.0,skater,,,
8480018,Nick Suzuki,MTL,F,1709.5333,1196.7167,265.5667,55.5,2.9972,2.6754,1.5298,0.2259,0.3071,2.9764,10.7119,1.7531,0.1142,-0.1442,0.3313,-0.2227,26.0,26.4845,10.0,9.0,skater,,,
8479345,Jakob Chychrun,WSH,D,1869.2,1470.15,229.0333,29.8,5.1403,-2.1604,1.4879,0.127,-0.2454,6.3109,10.6603,1.7447,0.1879,0.1066,0.3896,-0.272,26.0,20.695,16.0,27.0,skater,,,
8482659,Josh Doan,BUF,F,1316.3667,1009.5333,219.95,0.7833,4.6795,-0.6519,1.2956,0.0006,1.654,3.5271,10.5048,1.7192,0.242,0.0287,0.3391,-0.0208,24.0,23.1379,22.0,11.0,skater,,,
8482259,Bobby McMann,SEA,F,1244.05,1097.65,75.3167,13.8667,-0.1314,-0.3866,-0.0855,-0.001,-0.1545,11.1923,10.4334,1.7075,-0.0433,0.0111,-0.0825,0.0258,24.0,15.3263,10.0,12.0,skater,,,
8476880,Tom Wilson,WSH,F,1403.5333,958.55,192.5167,147.85,3.6094,1.7869,0.7038,-0.7319,-0.1387,5.1518,10.3813,1.699,0.1899,-0.1219,0.205,0.3186,25.0,22.6897,29.0,31.0,skater,,,
8483431,Logan Cooley,UTA,F,935.7333,731.15,132.05,28.0667,2.7002,-1.3116,0.5849,0.0977,0.3694,7.9239,10.3646,1.6963,0.1855,0.0976,0.2515,-0.1873,22.0,15.9705,16.0,14.0,skater,,,
8477479,Tyler Bertuzzi,CHI,F,1457.35,1137.4333,241.6833,0.0833,3.7186,-2.2687,-0.0725,0.0,1.2522,7.5758,10.2055,1.6702,0.1601,0.1096,-0.0323,-0.0023,32.0,27.3746,19.0,11.0,skater,,,
8480069,Cale Makar,COL,D,1864.5667,1290.35,299.1667,143.5667,1.0054,1.7139,1.917,1.1741,2.7998,1.5837,10.194,1.6683,0.0248,-0.0612,0.3842,-0.507,17.0,16.4198,23.0,12.0,skater,,,
8480748,Kiefer Sherwood,SJS,F,1244.0833,945.2167,124.3333,106.8,0.8003,0.1233,0.4682,0.3208,0.9541,7.4208,10.0876,1.6509,0.0147,-0.0179,0.2116,-0.1587,22.0,17.0978,26.0,20.0,skater,,,
8477504,Josh Morrissey,WPG,D,1904.35,1502.6,233.5167,51.3833,1.2907,2.0719,-0.288,0.0398,0.7486,6.0193,9.8822,1.6173,0.0296,-0.0643,-0.0742,-0.0628,14.0,9.0056,11.0,15.0,skater,,,
8481528,Dylan Cozens,OTT,F,1397.6,1048.8,252.55,6.9333,3.39,2.1479,0.7222,0.0074,0.2764,3.2237,9.7675,1.5986,0.1579,-0.133,0.1573,-0.0426,27.0,26.6058,24.0,23.0,skater,,,
8482077,Dylan Holloway,STL,F,1080.4,858.7333,129.5333,17.6667,2.9718,0.0486,0.1564,0.0214,1.3536,5.0647,9.6164,1.5738,0.1716,-0.0135,0.0581,-0.0512,20.0,17.1226,16.0,7.0,skater,,,
8481606,Jordan Spence,OTT,D,1366.9833,1202.35,92.3667,11.9833,6.3222,3.6328,-0.2331,0.0254,-0.589,0.3333,9.4915,1.5534,0.2936,-0.1628,-0.1516,-0.1434,7.0,7.4024,0.0,11.0,skater,,,
8477960,Adrian Kempe,LAK,F,1564.25,1146.8,230.25,41.4,0.2225,-1.9336,-0.7851,0.0659,-1.6471,13.567,9.4896,1.5531,-0.0244,0.0911,-0.2189,-0.074,34.0,23.5998,15.0,28.0,skater,,,
8476906,Shayne Gostisbehere,CAR,D,1058.85,822.5,165.6667,3.3167,2.9915,1.1866,0.3526,0.0004,1.1401,3.7513,9.4225,1.5421,0.1963,-0.0681,0.1275,-0.0237,13.0,9.8186,9.0,6.0,skater,,,
8477955,Jared McCann,SEA,F,855.8,649.2833,138.7667,4.9,1.8321,-0.1213,0.4151,0.0015,2.1629,5.0221,9.3125,1.5241,0.1332,0.0011,0.1652,0.0031,16.0,12.7104,19.0,4.0,skater,,,
8478401,Pavel Zacha,BOS,F,1314.0,929.3833,218.4167,59.1667,-0.5597,-1.5248,1.3366,-0.0085,-0.8404,10.891,9.2942,1.5211,-0.0722,0.0884,0.3529,0.0302,29.0,20.7692,6.0,13.0,skater,,,
8474578,Erik Karlsson,PIT,D,1772.6167,1262.9833,229.0333,137.4,3.4974,0.0834,1.1756,0.1395,1.2127,3.0059,9.1145,1.4917,0.1442,0.0145,0.3078,-0.0773,14.0,11.9481,11.0,11.0,skater,,,
8479977,Kailer Yamamoto,UTA,F,697.1667,658.2,24.4,4.5167,1.1031,1.0627,-0.0261,0.0045,0.623,6.3329,9.1001,1.4893,0.0645,-0.1069,-0.0785,-0.0388,13.0,8.0785,11.0,7.0,skater,,,
8479999,Casey Mittelstadt,BOS,F,1079.9333,898.3167,119.1,0.9667,1.1251,0.0967,0.1056,0.0003,1.0765,6.676,9.08,1.486,0.0391,-0.0165,0.0389,0.0057,15.0,10.5104,13.0,6.0,skater,,,
8479996,Cody Glass,NJD,F,972.1333,823.7833,26.2833,48.6667,0.0317,0.8309,-0.0673,0.1645,0.373,7.7149,9.0477,1.4807,-0.0338,-0.0706,-0.168,-0.1813,19.0,13.2531,15.0,13.0,skater,,,
8480800,Quinn Hughes,MIN,D,2052.5833,1597.6667,278.3167,6.1167,8.6329,-0.0243,2.7176,0.01,3.6213,-5.9318,9.0257,1.4771,0.3023,0.0194,0.5856,-0.1142,7.0,14.0364,32.0,16.0,skater,,,
8475158,Ryan O'Reilly,NSH,F,1651.9833,1146.2167,216.2,150.3667,2.9994,0.0076,0.9409,0.1607,0.0243,4.8639,8.9968,1.4724,0.1209,-0.0105,0.2468,-0.0426,25.0,23.4805,10.0,11.0,skater,,,
8482109,Alexis Lafrenière,NYR,F,1443.0833,1168.6833,188.9167,1.5,2.319,1.9129,0.3585,0.0008,0.8351,3.5562,8.9825,1.4701,0.083,-0.1083,0.0995,-0.0094,23.0,22.3653,15.0,10.0,skater,,,
8480839,Rasmus Dahlin,BUF,D,1885.1167,1413.3167,255.2,60.15,5.0835,1.988,-0.1446,0.3587,0.7354,0.8931,8.9142,1.4589,0.1939,-0.0659,-0.0342,-0.3742,16.0,16.1214,26.0,30.0,skater,,,
8482655,J.J. Moser,TBL,D,1704.7167,1401.8,5.7667,196.2833,3.504,1.2432,-0.0065,0.171,2.2748,1.4493,8.6357,1.4133,0.1281,-0.0348,-0.068,-0.0686,7.0,6.4681,28.0,20.0,skater,,,
8481721,Arseny Gritsyuk,NJD,F,1022.6667,867.4833,66.9667,0.3833,2.5811,1.1734,0.0073,-0.0,-0.3149,4.9041,8.3509,1.3667,0.1424,-0.0912,-0.0078,0.0272,13.0,10.1663,10.0,13.0,skater,,,
8477409,Carter Verhaeghe,FLA,F,1356.1833,1072.6167,198.8333,3.9333,3.6071,-1.5844,1.1166,0.0047,-0.0048,5.2036,8.3428,1.3654,0.1657,0.0786,0.3226,-0.0502,24.0,21.542,10.0,11.0,skater,,,
8470613,Brent Burns,COL,D,1549.75,1258.15,55.1833,173.1833,2.5061,-0.9387,-0.2796,0.8706,-0.0483,6.1263,8.2364,1.348,0.0976,0.0632,-0.3043,-0.318,12.0,6.7077,8.0,16.0,skater,,,
8482475,Egor Chinakhov,PIT,F,971.1833,837.95,84.2833,0.1333,0.8287,-0.5301,-0.4571,0.0001,1.2043,7.1652,8.2111,1.3438,0.0233,0.0279,-0.3397,-0.0028,21.0,15.801,13.0,5.0,skater,,,
8475722,Jason Zucker,BUF,F,968.5667,737.7833,196.1167,0.25,1.452,-0.7424,0.9703,0.0001,0.6498,5.8397,8.1695,1.337,0.082,0.0503,0.2825,-0.0062,24.0,20.1212,14.0,10.0,skater,,,
8477948,Travis Sanheim,PHI,D,1970.3333,1485.7333,84.05,242.5833,1.5111,2.5202,0.2608,-0.2696,1.9022,2.2148,8.1396,1.3321,0.0391,-0.0833,0.186,0.0503,10.0,8.8456,14.0,10.0,skater,,,
8477505,Alexander Wennberg,SJS,F,1636.7,1089.45,245.9,164.6,-1.9321,1.4744,-0.1417,-0.5487,1.547,7.644,8.043,1.3163,-0.1425,-0.0913,-0.0489,0.2216,17.0,12.6695,19.0,9.0,skater,,,
8482858,Ryker Evans,SEA,D,1193.1333,1050.4833,23.15,64.3667,1.309,0.692,-0.0141,0.0089,-0.4308,6.4655,8.0305,1.3143,0.0529,-0.0211,-0.0368,-0.0247,8.0,2.1766,10.0,19.0,skater,,,
8478427,Sebastian Aho,CAR,F,1550.9833,1044.4333,228.0833,130.8167,5.6518,-1.1105,0.5874,0.9982,0.4301,1.3289,7.886,1.2906,0.2886,0.0537,0.1402,-0.4363,26.0,27.811,20.0,18.0,skater,,,
8479619,Michael Carcone,UTA,F,1006.9167,912.7667,73.9167,0.0833,3.165,1.7446,-0.2165,0.0,1.3464,1.7883,7.8278,1.2811,0.172,-0.1248,-0.1901,-0.0027,15.0,15.2502,15.0,6.0,skater,,,
8478854,Ryan Shea,PIT,D,1514.3833,1256.1833,13.2167,171.4,3.074,-0.1069,-0.0308,0.9852,1.8674,2.0265,7.8155,1.2791,0.1249,0.0236,-0.1398,-0.3612,6.0,4.7885,12.0,6.0,skater,,,
8477956,David Pastrnak,BOS,F,1591.3167,1183.0167,268.15,2.15,2.817,-1.3094,1.311,0.0021,1.404,3.4967,7.7214,1.2637,0.1068,0.0563,0.279,-0.0359,27.0,26.7249,34.0,25.0,skater,,,
8480028,Morgan Frost,CGY,F,1272.9667,986.6667,204.3167,1.5167,1.2742,-0.4852,1.1132,0.0015,0.1255,5.6328,7.6621,1.254,0.0414,0.0194,0.3126,-0.0371,21.0,17.9443,14.0,14.0,skater,,,
8481559,Jack Hughes,NJD,F,1322.7333,992.3833,165.6667,22.5833,4.3537,-1.2727,1.3961,0.0628,1.6547,1.4551,7.6497,1.252,0.2272,0.0669,0.4913,-0.1452,24.0,25.2227,16.0,5.0,skater,,,
8476923,Damon Severson,CBJ,D,1499.6833,1313.95,78.0833,41.05,3.8808,3.8191,-0.1694,0.0742,-0.9139,0.9562,7.6469,1.2515,0.1553,-0.1559,-0.1304,-0.1247,8.0,7.8509,7.0,21.0,skater,,,
8481711,Matias Maccelli,TOR,F,1034.7,866.8833,121.4,0.0,2.1546,0.6384,0.2796,0.0,-0.0365,4.6086,7.6446,1.2511,0.1131,-0.0543,0.1239,0.0,14.0,11.4861,7.0,8.0,skater,,,
8478445,Mathew Barzal,NYI,F,1678.0333,1228.0667,259.6833,2.15,7.2709,-2.2551,0.7668,0.003,1.6897,0.1468,7.622,1.2474,0.3192,0.1001,0.1628,-0.0611,17.0,20.2504,30.0,19.0,skater,,,
8476902,Esa Lindell,DAL,D,1908.9167,1429.05,61.8,308.1,0.3212,4.3083,-0.2753,-0.1565,0.7517,2.6687,7.6181,1.2468,-0.0084,-0.1624,-0.2675,0.0141,6.0,4.3586,6.0,10.0,skater,,,
8478020,Michael Amadio,OTT,F,1305.75,1147.75,6.7667,91.25,-0.4649,1.8375,-0.0021,0.3496,1.5144,4.3639,7.5985,1.2436,-0.0604,-0.1061,-0.0328,-0.2083,14.0,12.2795,19.0,9.0,skater,,,
8480015,Owen Tippett,PHI,F,1364.5167,1050.45,169.8167,33.9833,2.3182,0.8956,1.1451,0.0401,1.9359,1.2599,7.5948,1.243,0.0963,-0.0612,0.3903,-0.0493,24.0,25.5025,24.0,11.0,skater,,,
8482175,JJ Peterka,UTA,F,1311.2833,1117.2167,154.0167,1.0833,1.0195,-0.5445,-1.0406,0.0006,-0.0093,8.1418,7.5676,1.2385,0.0187,0.0192,-0.4197,-0.0123,23.0,17.5128,13.0,14.0,skater,,,
8475765,Vladimir Tarasenko,MIN,F,1120.3833,900.8833,161.65,0.1,0.0633,-1.232,-0.3069,0.0,1.0804,7.8862,7.491,1.226,-0.0319,0.072,-0.1282,-0.0027,22.0,16.382,12.0,5.0,skater,,,
8480817,K'Andre Miller,CAR,D,1615.9833,1321.7333,68.05,129.9333,3.6997,2.1189,0.0532,0.2744,-1.1115,2.449,7.4837,1.2248,0.146,-0.0777,0.0467,-0.1431,8.0,6.4207,12.0,28.0,skater,,,
8475191,Reilly Smith,VGK,F,944.15,826.15,28.8833,61.3667,-0.483,-1.1288,-0.0444,-0.0534,1.0631,8.0846,7.438,1.2173,-0.0712,0.0719,-0.1066,0.0738,16.0,9.8268,9.0,2.0,skater,,,
8480807,Mattias Samuelsson,BUF,D,1806.8667,1441.0833,3.3667,208.5833,0.4252,0.056,-0.005,-0.6037,0.8204,6.6846,7.3775,1.2074,-0.0042,0.0161,-0.0897,0.1573,12.0,6.2878,11.0,14.0,skater,,,
8477447,Shea Theodore,VGK,D,1598.55,1274.0,87.9167,99.5167,3.4041,2.6924,-0.5909,0.2838,0.6779,0.8936,7.3609,1.2047,0.1384,-0.1083,-0.4035,-0.1875,9.0,8.9667,8.0,11.0,skater,,,
8480830,Andrei Svechnikov,CAR,F,1341.8167,1020.3833,217.25,0.1667,5.205,-2.0607,0.5034,0.0,-1.9462,5.6493,7.3508,1.203,0.27,0.1111,0.1247,0.0151,31.0,28.0672,18.0,33.0,skater,,,
8478420,Mikko Rantanen,DAL,F,1292.85,937.75,238.3333,0.5,1.9043,0.6392,1.3509,0.0001,0.4046,3.001,7.3,1.1947,0.0858,-0.051,0.3258,0.0086,22.0,21.6163,34.0,32.0,skater,,,
