player_id,name,team,pos,toi_all,toi5,toi_pp,toi_sh,ev_off,ev_def,pp,sh,penalties,finishing,gar,war,off,def,pp_off,sh_def,goals,ixg,pen_drawn,pen_taken,kind,xg_faced,ga,gsax
8475690,Chris Tanev,TOR,D,1397.8667,1154.5,2.5,165.1167,0.0721,5.2087,0.0022,0.2407,0.78,1.8126,8.1163,1.3283,-0.0223,-0.2478,-0.0535,-0.1392,3.0,1.6415,9.0,12.0,skater,,,
8482089,Jake Neighbours,STL,F,1267.25,1023.9833,155.8833,14.8333,-0.8886,-0.9118,1.0475,0.0378,0.4191,8.4042,8.1082,1.327,-0.0836,0.0526,0.3305,-0.1684,21.0,16.2154,25.0,22.0,skater,,,
8484801,Macklin Celebrini,SJS,F,1310.3,993.8167,194.3833,9.75,2.263,-0.7844,0.9096,0.0174,1.2224,4.4783,8.1064,1.3267,0.1051,0.0465,0.2081,-0.1228,25.0,24.2642,23.0,14.0,skater,,,
8480802,Ryan McLeod,BUF,F,1264.1667,970.55,30.3833,169.9333,1.2698,-0.1467,0.0553,0.7549,0.1515,6.0111,8.0958,1.325,0.047,0.0083,0.0366,-0.2819,15.0,12.5997,9.0,8.0,skater,,,
8476892,Colton Parayko,STL,D,1498.6833,1235.4,32.6,135.0,-0.8221,1.9578,-0.007,-1.1195,1.4004,6.6385,8.0479,1.3171,-0.0659,-0.0722,-0.1203,0.4459,15.0,8.8483,5.0,4.0,skater,,,
8480113,Alex Iafallo,WPG,F,1035.8667,765.4833,103.7667,139.7333,0.7301,2.1197,0.4978,0.2837,0.2821,4.1316,8.0449,1.3166,0.0257,-0.167,0.2151,-0.1372,15.0,13.8271,8.0,6.0,skater,,,
8481641,Joel Kiviranta,COL,F,933.4667,805.1333,0.6667,103.65,0.2757,2.0839,0.0007,0.2003,-0.3883,5.8317,8.004,1.3099,-0.0109,-0.1561,-0.0141,-0.1314,13.0,9.8345,7.0,10.0,skater,,,
8483431,Logan Cooley,UTA,F,1271.4667,951.2167,165.5167,80.1667,0.0366,-1.6984,-0.488,-0.1728,-0.2497,10.56,7.9876,1.3072,-0.0292,0.1063,-0.2496,0.1139,25.0,18.0716,21.0,23.0,skater,,,
8482259,Bobby McMann,TOR,F,1021.85,909.5333,82.1333,2.4167,0.5929,0.0576,0.1701,0.001,-0.2532,7.3244,7.8927,1.2917,0.0076,-0.0046,0.0516,-0.0391,20.0,15.5942,10.0,12.0,skater,,,
8480049,Dylan Samberg,WPG,D,1211.5,1023.95,4.6333,138.7667,1.8913,2.2754,0.0065,0.2355,0.6225,2.8467,7.878,1.2893,0.0848,-0.1105,-0.0235,-0.1535,6.0,3.5468,5.0,8.0,skater,,,
8477969,Marcus Pettersson,VAN,D,1603.3667,1343.1167,9.35,178.7667,4.9636,0.913,0.0137,0.6803,0.151,1.1422,7.8637,1.287,0.1957,-0.0179,-0.0193,-0.28,4.0,3.3786,12.0,21.0,skater,,,
8474141,Patrick Kane,DET,F,1222.7667,936.8667,191.0333,0.6,0.6857,-2.1599,1.75,-0.0,0.4185,7.1634,7.8577,1.286,0.0124,0.1375,0.477,-0.015,21.0,17.3291,9.0,6.0,skater,,,
8477426,Nick Paul,TBL,F,1201.85,1017.7333,79.6667,45.8333,-1.8345,1.7231,-0.5079,0.2533,0.1506,8.0576,7.8423,1.2835,-0.1396,-0.1024,-0.4552,-0.3471,19.0,14.3752,6.0,5.0,skater,,,
8480801,Brady Tkachuk,OTT,F,1313.1,979.4167,225.0,1.4,4.9305,1.105,0.8114,-0.0001,-1.1857,2.1632,7.8243,1.2805,0.2706,-0.0685,0.1437,-0.0102,29.0,30.5873,35.0,44.0,skater,,,
8478109,Victor Olofsson,VGK,F,796.6,690.2167,72.75,0.1833,-0.5195,1.878,0.3586,-0.0,-0.524,6.5058,7.6989,1.26,-0.0766,-0.1641,0.2231,-0.0049,15.0,10.7695,4.0,8.0,skater,,,
8474564,Steven Stamkos,NSH,F,1405.7833,1061.9333,236.35,2.2667,-0.085,-1.446,1.7994,0.0009,-1.5857,8.9928,7.6764,1.2563,-0.0363,0.0809,0.3841,-0.0399,27.0,22.0225,12.0,24.0,skater,,,
8475745,Charlie Coyle,COL,F,1336.6833,982.1667,133.0833,148.5333,0.0094,0.7522,-0.6235,0.2026,0.4201,6.8691,7.6299,1.2487,-0.0309,-0.0468,-0.3538,-0.0973,16.0,12.9488,15.0,12.0,skater,,,
8470621,Corey Perry,EDM,F,913.4667,783.5333,89.5833,0.0,1.448,-1.3342,0.1212,-0.0,1.0831,6.1899,7.508,1.2288,0.0794,0.1014,0.0085,0.0,18.0,14.4192,26.0,18.0,skater,,,
8478873,Troy Terry,ANA,F,1394.4333,1068.55,196.3,6.8333,4.2944,-1.059,1.4137,0.0061,2.4277,0.4145,7.4974,1.227,0.2096,0.0587,0.3594,-0.0693,20.0,23.5684,28.0,10.0,skater,,,
8477476,Artturi Lehkonen,COL,F,1352.8167,1044.5833,150.4667,62.6333,3.9327,0.5988,-0.0523,0.1371,-0.65,3.4337,7.4001,1.2111,0.1944,-0.0352,-0.0935,-0.1468,24.0,24.4302,11.0,16.0,skater,,,
8475343,Nic Dowd,WSH,F,1201.9,950.5,3.0,196.3167,0.1091,1.376,0.0011,0.3754,0.0168,5.4952,7.3737,1.2068,-0.0246,-0.0877,-0.0499,-0.1302,13.0,10.9378,18.0,18.0,skater,,,
8479353,Brett Howden,VGK,F,1145.05,1004.4833,8.0333,76.4667,-0.0858,0.0548,0.0196,-0.0068,-0.1177,7.5089,7.3729,1.2066,-0.0366,-0.0041,0.0738,-0.0101,18.0,13.7617,18.0,19.0,skater,,,
8480803,Evan Bouchard,EDM,D,1819.2833,1442.0167,244.4167,16.2833,5.1751,0.6913,1.4252,-0.0021,2.3402,-2.2754,7.3543,1.2036,0.1893,-0.0059,0.2425,-0.0441,13.0,15.8663,22.0,16.0,skater,,,
8477946,Dylan Larkin,DET,F,1572.0333,1117.7167,230.6833,82.6833,1.4992,0.6199,2.7378,-0.1609,0.8248,1.8174,7.3382,1.201,0.049,-0.0341,0.6394,0.1013,26.0,28.6727,26.0,20.0,skater,,,
8483457,Lane Hutson,MTL,D,1765.6,1426.4,201.9833,17.2333,6.4511,-0.806,1.4863,-0.0409,1.2246,-0.9909,7.3242,1.1987,0.2453,0.0568,0.3341,0.0907,6.0,7.5644,15.0,17.0,skater,,,
8476967,Brett Kulak,EDM,D,1581.65,1385.9833,8.4333,124.1,1.7302,2.6029,-0.0025,0.849,0.8015,1.2361,7.2173,1.1812,0.0489,-0.0898,-0.1253,-0.4622,6.0,5.2776,5.0,9.0,skater,,,
8480012,Elias Pettersson,VAN,F,1197.0167,873.1667,189.3833,38.8833,-0.6061,1.677,-0.0704,-0.0295,2.0236,4.192,7.1865,1.1761,-0.0731,-0.116,-0.095,0.0302,15.0,14.227,22.0,7.0,skater,,,
8481716,Dmitri Voronkov,CBJ,F,1175.9167,977.5167,146.4333,2.5167,2.4282,-1.8419,1.2081,0.0007,-1.4552,6.8285,7.1685,1.1732,0.1176,0.1123,0.4223,-0.0323,22.0,18.5302,5.0,16.0,skater,,,
8481596,Shane Pinto,OTT,F,1177.7167,894.9167,72.6167,125.8667,-0.0312,2.03,-0.1886,0.0372,0.6854,4.5272,7.0601,1.1554,-0.0336,-0.1369,-0.2285,-0.0332,17.0,15.8367,18.0,13.0,skater,,,
8476873,Mark Jankowski,CAR,F,705.7667,574.8333,13.55,99.1,1.3078,1.6157,0.0028,0.3574,-0.5253,4.2761,7.0346,1.1513,0.105,-0.1695,-0.0605,-0.2318,11.0,8.7397,6.0,10.0,skater,,,
8474149,Evgenii Dadonov,DAL,F,1029.2,927.2,74.8,0.4833,0.4963,-1.3666,0.3513,-0.0,0.282,7.2114,6.9744,1.1414,0.0006,0.0876,0.2091,-0.0109,18.0,13.7283,7.0,5.0,skater,,,
8477955,Jared McCann,SEA,F,1361.6833,938.85,182.9,114.5833,1.2056,0.573,0.2479,0.0672,1.6245,3.2416,6.9598,1.139,0.0456,-0.0374,0.0086,-0.0506,18.0,18.6477,21.0,9.0,skater,,,
8478856,Conor Garland,VAN,F,1436.7667,1044.5,212.8,59.2833,0.829,2.7373,1.0642,0.0405,1.4918,0.7712,6.9341,1.1348,0.0161,-0.158,0.2274,-0.0565,18.0,21.3326,29.0,18.0,skater,,,
8482667,William Eklund,SJS,F,1435.9,1047.05,185.8833,86.4,1.9354,2.2843,0.5289,-0.2138,1.7594,0.6364,6.9306,1.1343,0.0794,-0.1317,0.098,0.133,16.0,19.4649,21.0,8.0,skater,,,
8479318,Auston Matthews,TOR,F,1287.6167,894.2667,179.7167,95.95,5.6277,-0.0378,0.8295,-0.0657,1.0883,-0.5754,6.8666,1.1238,0.3461,0.0017,0.2042,0.0256,29.0,33.2531,17.0,9.0,skater,,,
8475314,Anders Lee,NYI,F,1333.1833,1066.9167,178.1833,0.1167,3.9152,-0.3739,0.5182,-0.0,-0.6502,3.456,6.8652,1.1236,0.1887,0.0202,0.1018,-0.0029,28.0,28.3519,11.0,16.0,skater,,,
8482699,Dylan Guenther,UTA,F,1113.85,811.45,210.6167,13.1333,0.4368,-0.9028,1.6072,0.0253,0.0156,5.6709,6.853,1.1216,0.0008,0.066,0.3852,-0.1311,26.0,23.5105,12.0,12.0,skater,,,
8477402,Pavel Buchnevich,STL,F,1408.7333,1052.3,162.4167,77.3667,5.3799,-0.9243,0.3146,-0.5193,-0.114,2.6678,6.8047,1.1137,0.2753,0.0519,0.0435,0.3873,18.0,19.3559,9.0,10.0,skater,,,
8482113,Anton Lundell,FLA,F,1275.1,947.2333,94.7,150.6167,0.1375,2.1498,0.1534,0.1993,0.4192,3.7166,6.7757,1.1089,-0.0228,-0.137,0.0245,-0.0948,16.0,15.9254,16.0,13.0,skater,,,
8479671,Mathieu Olivier,CBJ,F,1128.3333,998.4333,17.55,68.8667,-1.2016,0.1332,-0.0369,-0.0419,-1.8572,9.7414,6.7371,1.1026,-0.1037,-0.0088,-0.1987,0.0211,17.0,10.4814,28.0,42.0,skater,,,
8475151,Kyle Palmieri,NYI,F,1443.6167,1092.7333,166.1333,81.3,2.9408,-2.2584,0.2061,0.0311,0.5554,5.2366,6.7116,1.0984,0.13,0.1232,0.0018,-0.0384,23.0,21.8868,14.0,10.0,skater,,,
8484153,Leo Carlsson,ANA,F,1186.05,910.5,170.8,26.1167,-0.2759,-1.404,-0.198,0.0046,0.9531,7.6018,6.6817,1.0935,-0.0497,0.0917,-0.1422,-0.0259,19.0,14.7858,14.0,7.0,skater,,,
8478438,Tommy Novak,PIT,F,714.4833,619.45,70.9167,0.6333,1.0379,-0.2245,0.3411,-0.0001,0.2776,5.2177,6.6496,1.0883,0.069,0.0209,0.2159,-0.0022,13.0,9.8231,4.0,2.0,skater,,,
8477500,Bo Horvat,NYI,F,1556.9167,1138.5667,205.6667,82.2833,3.8359,-0.5532,0.8945,-0.3574,0.4232,2.3348,6.5778,1.0765,0.1707,0.0283,0.1883,0.2452,26.0,28.1122,11.0,8.0,skater,,,
8480865,Noah Dobson,NYI,D,1568.6333,1223.0,184.95,47.5,3.2619,3.4777,0.2812,-0.1057,0.7905,-1.1345,6.5711,1.0754,0.134,-0.1478,-0.0162,0.0819,9.0,10.644,10.0,14.0,skater,,,
8481582,Nick Robertson,TOR,F,781.65,697.2833,65.3833,3.5,-0.2613,-0.2284,-0.244,0.002,0.4123,6.8566,6.5371,1.0699,-0.054,0.0188,-0.2966,-0.0494,15.0,10.376,11.0,8.0,skater,,,
8474037,James van Riemsdyk,CBJ,F,830.0833,747.6333,56.55,0.0,0.4842,-1.553,-0.09,-0.0,0.2792,7.3271,6.4475,1.0552,0.0074,0.1238,-0.1682,0.0,15.0,10.0438,12.0,10.0,skater,,,
8477496,Elias Lindholm,BOS,F,1411.6,954.3333,221.1,131.4167,1.2265,1.4757,1.8477,-0.0056,0.8225,1.0776,6.4444,1.0547,0.0456,-0.0936,0.4287,-0.0129,16.0,18.9543,13.0,7.0,skater,,,
8480015,Owen Tippett,PHI,F,1186.3833,957.4667,138.3333,3.5167,0.187,0.9267,-0.9734,-0.0013,0.418,5.8624,6.4194,1.0506,-0.0198,-0.0589,-0.4949,0.0062,19.0,16.5262,10.0,7.0,skater,,,
8475791,Taylor Hall,CAR,F,1123.7833,957.6333,121.8667,1.25,2.8648,-0.9025,-0.0219,-0.0006,-0.3856,4.8524,6.4065,1.0485,0.148,0.0557,-0.0835,0.0145,17.0,15.3574,15.0,18.0,skater,,,
8478469,Thomas Chabot,OTT,D,1775.9167,1378.2,145.0667,143.2,3.8623,0.8864,0.2947,-0.0006,1.0995,0.2531,6.3954,1.0467,0.1421,-0.0157,0.0145,-0.0514,9.0,9.3238,9.0,12.0,skater,,,
8479407,Jesper Bratt,NJD,F,1454.5167,1014.4667,209.8167,115.8667,3.5773,-0.6536,3.3193,-0.4249,0.6893,-0.1182,6.3892,1.0456,0.1801,0.0379,0.8765,0.2046,18.0,22.2726,13.0,8.0,skater,,,
8473986,Alex Killorn,ANA,F,1366.3333,998.1833,149.4167,144.3667,0.8827,1.229,-0.8669,-0.5396,-0.2484,5.9154,6.3722,1.0429,0.0216,-0.0747,-0.4208,0.2088,16.0,13.9871,13.0,15.0,skater,,,
8480849,Barrett Hayton,UTA,F,1252.1333,981.7167,141.8833,61.5,4.3237,0.7393,0.2547,0.2241,0.8203,-0.0049,6.3572,1.0404,0.2328,-0.046,0.035,-0.2341,20.0,23.5813,22.0,16.0,skater,,,
8478038,Devon Toews,COL,D,1817.7333,1455.0833,78.2833,164.3333,1.0398,1.7907,-0.0883,0.1466,1.4024,2.0585,6.3497,1.0392,0.0169,-0.051,-0.175,-0.1052,10.0,8.532,11.0,12.0,skater,,,
8476474,Stefan Noesen,NJD,F,1193.4333,931.4333,162.5833,35.1167,0.6665,0.6641,1.6186,0.1553,-0.786,3.9387,6.2573,1.0241,0.0114,-0.0436,0.5246,-0.2807,21.0,20.47,12.0,18.0,skater,,,
8477497,Sean Monahan,CBJ,F,958.1833,685.0333,127.25,75.65,2.2008,0.2868,0.6518,-0.1965,-0.5217,3.7978,6.2191,1.0178,0.1613,-0.0259,0.2346,0.1404,17.0,15.939,6.0,10.0,skater,,,
8478233,Andrew Mangiapane,WSH,F,1011.1333,877.5833,94.85,11.8667,0.544,1.9614,-0.2666,0.0252,0.8169,3.1292,6.21,1.0163,0.0057,-0.1349,-0.2413,-0.1429,14.0,13.7588,18.0,12.0,skater,,,
8478882,Vladislav Gavrikov,LAK,D,1828.25,1480.9833,6.7167,237.3833,-0.425,5.0885,-0.0006,-0.0516,0.6086,0.9649,6.1848,1.0122,-0.0432,-0.1833,-0.1126,-0.0386,5.0,4.629,7.0,14.0,skater,,,
8482109,Alexis Lafrenière,NYR,F,1333.7,1150.45,118.2667,0.3167,2.7623,-0.8567,-0.3151,-0.0,0.0187,4.5617,6.1709,1.0099,0.1126,0.0439,-0.2325,-0.0073,17.0,16.2476,13.0,13.0,skater,,,
8483464,Marco Kasper,DET,F,1121.1667,944.6333,79.15,41.0,2.5442,-0.0252,0.0836,-0.2486,-0.1181,3.9091,6.145,1.0057,0.1301,0.0008,-0.0093,0.3483,16.0,15.2933,11.0,12.0,skater,,,
8475218,Mattias Ekholm,EDM,D,1440.8833,1164.7833,58.5333,128.8333,4.9163,1.613,-0.1223,-0.1638,0.1474,-0.2519,6.1387,1.0047,0.2272,-0.0602,-0.2327,0.0246,8.0,8.7199,7.0,15.0,skater,,,
8477380,Jonny Brodzinski,NYR,F,540.1667,497.05,31.2833,0.9333,-0.1359,-0.8482,-0.0617,0.0001,0.4089,6.7754,6.1387,1.0047,-0.0479,0.1016,-0.1909,-0.024,12.0,6.7674,5.0,2.0,skater,,,
8480145,Neal Pionk,WPG,D,1480.1833,1195.0667,90.9333,117.45,-1.4494,2.1234,0.3907,0.0748,-0.3545,5.3205,6.1055,0.9992,-0.0988,-0.0838,0.1504,-0.0899,10.0,5.1603,5.0,17.0,skater,,,
8477903,Garnet Hathaway,PHI,F,758.5,646.3167,4.6833,82.9833,-0.8169,1.3833,0.0002,0.2107,1.2147,4.0756,6.0678,0.993,-0.1073,-0.1292,-0.0695,-0.1678,10.0,8.0909,30.0,21.0,skater,,,
8478434,Keegan Kolesar,VGK,F,1049.5333,988.3167,0.65,39.75,2.1735,0.231,0.0007,0.0343,-0.2529,3.8712,6.0579,0.9914,0.1005,-0.0148,-0.0041,-0.0673,12.0,11.1265,14.0,16.0,skater,,,
8482105,Jake Sanderson,OTT,D,1883.6167,1278.85,242.6,186.0667,0.614,2.4517,0.433,-1.0991,1.8595,1.7936,6.0527,0.9906,0.0028,-0.0922,-0.0003,0.3027,11.0,9.8182,8.0,6.0,skater,,,
8481606,Jordan Spence,LAK,D,1282.0167,1094.05,82.0,47.3167,2.3532,2.9238,0.141,0.1578,0.4145,0.0527,6.043,0.989,0.103,-0.1375,-0.0042,-0.2518,4.0,4.3637,3.0,8.0,skater,,,
8476331,Dylan DeMelo,WPG,D,1698.0833,1468.2,6.7667,161.0,2.1416,2.8519,0.0122,-0.0534,0.8999,0.1358,5.988,0.98,0.0615,-0.0937,0.001,-0.0318,3.0,3.4158,15.0,19.0,skater,,,
8483808,Andrei Kuzmenko,LAK,F,975.9,791.7167,151.65,0.1167,0.2541,-0.0224,0.3236,-0.0,1.2178,4.2049,5.978,0.9784,-0.0122,0.0009,0.0553,-0.0034,11.0,9.5825,16.0,7.0,skater,,,
8483445,Cutter Gauthier,ANA,F,1118.8667,955.95,120.2333,4.4167,1.3719,-1.7813,-0.231,0.0031,0.2833,6.3061,5.952,0.9741,0.0546,0.111,-0.188,-0.0573,20.0,16.8897,12.0,10.0,skater,,,
8473512,Claude Giroux,OTT,F,1427.9,967.1667,169.3333,174.4167,-0.001,-0.095,-0.1822,-0.2847,0.5552,5.9,5.8923,0.9643,-0.0316,0.0051,-0.1372,0.0825,13.0,11.1784,13.0,9.0,skater,,,
8478458,Jack Roslovic,CAR,F,1060.25,918.65,107.0667,0.6333,0.6481,-2.1943,-0.3152,-0.0,0.55,7.1539,5.8425,0.9562,0.0108,0.1425,-0.2493,-0.0148,21.0,16.8745,9.0,5.0,skater,,,
8477021,Alexander Kerfoot,UTA,F,1191.9667,926.3667,26.6833,186.9667,2.1029,0.8104,-0.0173,-0.8887,1.087,2.7465,5.8408,0.9559,0.1047,-0.0533,-0.1116,0.2698,10.0,10.6581,15.0,7.0,skater,,,
8477346,MacKenzie Weegar,CGY,D,1879.2,1404.6667,204.8833,139.8667,0.4283,4.4515,-0.4299,0.486,1.4544,-0.6062,5.7842,0.9466,-0.0077,-0.1673,-0.2333,-0.2602,8.0,9.2166,14.0,15.0,skater,,,
8475220,Marcus Foligno,MIN,F,1070.9333,892.1333,27.9,100.8333,-0.2296,2.8752,-0.0556,0.4095,-0.3863,3.1193,5.7325,0.9382,-0.0469,-0.1942,-0.1922,-0.2591,10.0,9.9396,20.0,23.0,skater,,,
8480727,Zach Whitecloud,VGK,D,1233.9333,1130.1833,0.4167,72.2167,0.5862,2.6957,0.0007,0.1946,1.0428,1.1664,5.6863,0.9306,0.0051,-0.1203,-0.0104,-0.2134,4.0,3.2344,12.0,12.0,skater,,,
8482809,Jackson Blake,CAR,F,1041.35,857.0167,150.9,0.5,2.8427,2.5221,1.3484,-0.0,0.8173,-1.879,5.6514,0.9249,0.1675,-0.1774,0.4635,-0.0111,17.0,21.8534,21.0,15.0,skater,,,
8475768,Jaden Schwartz,SEA,F,1397.45,1116.4667,166.6,1.55,-0.1888,-1.3567,-0.3398,0.0003,-0.1142,7.6296,5.6303,0.9215,-0.0416,0.0721,-0.1951,-0.0267,24.0,20.3619,11.0,12.0,skater,,,
8475764,Cam Fowler,STL,D,1422.4667,1150.7833,99.2167,74.0167,1.8663,-0.2357,0.3972,-1.1592,0.3994,4.3414,5.6094,0.918,0.0713,0.0351,0.1328,0.888,9.0,5.1207,1.0,7.0,skater,,,
8480220,Noah Cates,PHI,F,1191.1,937.8333,70.0667,104.5667,1.134,0.0531,-0.163,0.0974,0.8194,3.6602,5.6012,0.9167,0.0411,-0.0042,-0.2123,-0.0713,15.0,14.7419,13.0,7.0,skater,,,
8474716,Jared Spurgeon,MIN,D,1316.65,1085.4167,108.75,55.2,-0.1785,3.3316,0.0706,-0.0517,0.31,2.1097,5.5917,0.9151,-0.0359,-0.1613,-0.0684,0.0045,7.0,5.318,1.0,7.0,skater,,,
8476392,Adam Lowry,WPG,F,1095.0833,900.4,4.4167,134.0,-0.1507,1.3721,0.0011,-0.7599,0.4167,4.661,5.5404,0.9067,-0.0415,-0.0922,-0.0583,0.3248,14.0,12.4668,11.0,8.0,skater,,,
8476468,J.T. Miller,NYR,F,1237.05,883.5333,194.5,71.3167,0.4846,0.2769,0.765,-0.6868,0.1511,4.4856,5.4765,0.8963,0.0014,-0.0196,0.1633,0.5624,18.0,17.0477,24.0,23.0,skater,,,
8478970,Jalen Chatfield,CAR,D,1413.2667,1239.75,2.2833,132.0833,2.1435,1.0968,0.0032,-0.2674,0.1241,2.3643,5.4645,0.8943,0.0777,-0.0302,-0.0223,0.0698,7.0,5.0948,10.0,18.0,skater,,,
8481178,Egor Zamula,PHI,D,999.0,898.15,34.7167,32.85,0.5528,2.1498,-0.0094,0.0535,0.7105,2.003,5.4602,0.8936,0.0109,-0.1208,-0.1236,-0.1493,3.0,1.3215,2.0,3.0,skater,,,
8482118,Sam Colangelo,ANA,F,369.0667,325.4833,33.2,0.0,0.0857,-0.5233,0.0311,-0.0,0.139,5.6718,5.4042,0.8844,-0.0157,0.0957,-0.0165,0.0,9.0,4.3823,2.0,1.0,skater,,,
8479345,Jakob Chychrun,WSH,D,1537.9833,1274.35,157.0,7.65,0.497,-1.6494,0.7304,0.0004,-0.707,6.4497,5.321,0.8708,-0.0026,0.1005,0.1718,-0.0546,19.0,13.0499,11.0,26.0,skater,,,
8481186,Logan O'Connor,COL,F,1069.1667,883.15,2.8833,142.25,-0.2806,2.5684,0.0046,0.861,1.7542,0.375,5.2826,0.8645,-0.0506,-0.1753,0.0222,-0.3786,9.0,11.6788,23.0,10.0,skater,,,
8478414,Timo Meier,NJD,F,1349.1,1133.9,134.1167,1.05,3.5164,0.2445,0.6543,0.0002,0.5541,0.2976,5.2672,0.862,0.1546,-0.0137,0.22,-0.0253,25.0,28.5557,20.0,16.0,skater,,,
8476902,Esa Lindell,DAL,D,1728.2333,1358.8833,16.6167,265.9333,2.0139,2.413,-0.0114,0.0348,1.8619,-1.0567,5.2556,0.8601,0.0629,-0.0837,-0.1485,-0.0595,4.0,5.618,10.0,7.0,skater,,,
8474151,Ryan McDonagh,TBL,D,1614.7,1312.8833,14.85,192.2333,0.7423,3.2079,0.0258,1.4862,0.2943,-0.5115,5.2449,0.8584,0.0079,-0.1238,-0.0031,-0.5155,3.0,4.036,3.0,11.0,skater,,,
8475188,Brayden McNabb,VGK,D,1584.95,1369.2333,0.8167,143.65,1.1397,3.3407,0.0012,0.0262,0.0016,0.7228,5.2321,0.8563,0.0239,-0.1235,-0.0203,-0.0626,5.0,4.7921,6.0,16.0,skater,,,
8477948,Travis Sanheim,PHI,D,1941.0,1567.8167,47.9333,175.3833,4.9708,1.7559,-0.0539,-0.304,1.3728,-2.5223,5.2193,0.8542,0.1642,-0.0443,-0.1748,0.0523,8.0,11.1528,18.0,20.0,skater,,,
8470613,Brent Burns,CAR,D,1639.35,1228.9,123.25,178.8333,3.7755,-1.4431,0.5552,1.101,0.3152,0.9097,5.2134,0.8532,0.1583,0.0933,0.1629,-0.4211,6.0,5.6228,6.0,14.0,skater,,,
8479998,Mikey Anderson,LAK,D,1678.7,1376.8333,4.7,213.0,-1.3031,5.6902,0.007,0.1127,1.0173,-0.3585,5.1658,0.8454,-0.0828,-0.2251,-0.0179,-0.0834,3.0,3.9037,11.0,14.0,skater,,,
8484227,Will Smith,SJS,F,1098.1667,895.6333,129.9833,1.0333,1.4132,-2.6843,-0.333,-0.0004,-0.386,7.1277,5.1373,0.8408,0.0632,0.179,-0.2264,0.0079,18.0,14.0089,6.0,9.0,skater,,,
8475167,Victor Hedman,TBL,D,1753.8,1290.9,209.95,116.9333,2.1735,0.1866,0.312,0.069,0.4119,1.9763,5.1293,0.8395,0.075,0.0142,-0.0182,-0.0871,15.0,13.5934,7.0,15.0,skater,,,
8475848,Brendan Gallagher,MTL,F,1083.3,935.8,118.1833,0.5833,3.6478,-0.3549,0.0755,-0.0004,0.149,1.5829,5.1,0.8347,0.2024,0.0219,-0.0343,0.0226,17.0,18.5113,19.0,18.0,skater,,,
8481542,Moritz Seider,DET,D,1959.1833,1438.15,218.4,153.5,1.3001,2.8901,0.8699,-0.6358,1.7895,-1.1885,5.0253,0.8224,0.0282,-0.0977,0.1316,0.1969,8.0,9.8249,21.0,20.0,skater,,,
8476419,Jean-Gabriel Pageau,NYI,F,1276.6667,958.8167,112.7,128.1,1.8924,0.2221,-0.636,-0.7357,1.3558,2.9032,5.0019,0.8186,0.0869,-0.0147,-0.4113,0.3292,14.0,14.7432,15.0,5.0,skater,,,
8477944,Jakub Vrana,NSH,F,363.5333,328.9333,26.2667,0.5167,-0.0574,-0.8143,0.0019,-0.0,0.0051,5.7649,4.9001,0.8019,-0.042,0.1477,-0.0684,-0.0127,9.0,4.2735,5.0,5.0,skater,,,
8476906,Shayne Gostisbehere,CAR,D,1282.15,975.9167,222.45,11.6333,4.471,0.7967,1.4951,0.0162,-0.3881,-1.5142,4.8767,0.7981,0.2489,-0.0261,0.2959,-0.1353,7.0,8.9307,10.0,21.0,skater,,,
8473533,Jordan Staal,CAR,F,1095.6333,887.9333,4.75,153.4167,2.0998,-0.6357,-0.0016,0.1472,0.0154,3.1775,4.8026,0.786,0.1104,0.0421,-0.0925,-0.073,13.0,12.9519,8.0,8.0,skater,,,
8475786,Zach Hyman,EDM,F,1354.5667,1059.5833,217.4333,0.05,7.2226,0.517,1.055,-0.0,0.1528,-4.162,4.7854,0.7832,0.3775,-0.0301,0.2184,-0.0012,27.0,35.031,17.0,16.0,skater,,,
8477919,Frederick Gaudreau,MIN,F,1243.6667,959.0,95.3667,137.9667,-2.4843,-0.4258,-0.157,-1.0689,0.0174,8.8821,4.7636,0.7796,-0.1869,0.0258,-0.1715,0.4494,15.0,9.6701,4.0,4.0,skater,,,
8478439,Travis Konecny,PHI,F,1633.6167,1188.8333,208.8833,96.4333,0.0773,-2.5074,0.2467,0.0378,0.2905,6.6147,4.7596,0.779,-0.0276,0.1257,-0.0018,-0.0389,21.0,19.0513,27.0,25.0,skater,,,
8479400,Pierre-Luc Dubois,WSH,F,1367.1,1097.6833,156.2833,8.9667,4.4626,0.9209,-0.9334,0.0062,-0.6498,0.895,4.7016,0.7695,0.2124,-0.0511,-0.4311,-0.0572,19.0,22.0097,27.0,32.0,skater,,,
8478859,Niko Mikkola,FLA,D,1475.05,1263.0,7.75,130.5,0.7274,2.2993,0.0034,0.509,-0.4926,1.6508,4.6973,0.7688,0.0085,-0.0864,-0.0811,-0.2857,6.0,4.8284,17.0,30.0,skater,,,
8475158,Ryan O'Reilly,NSH,F,1422.3667,1032.6167,202.1833,60.6833,1.2327,1.3192,0.776,0.0181,0.5551,0.7928,4.6938,0.7682,0.0401,-0.0775,0.1576,-0.0333,19.0,22.2698,13.0,9.0,skater,,,
8477494,Jonathan Drouin,COL,F,781.85,601.4833,125.7833,0.0833,1.0696,-1.3752,0.1015,-0.0,-0.1228,5.0098,4.683,0.7664,0.0752,0.1364,-0.0243,-0.0019,11.0,8.2234,2.0,3.0,skater,,,
